id,timestamp,node_id,scheduled_trips,foot_traffic,ridership_volume,temp_c,humidity_pct,precip_mm,wind_speed_kmh,weather_condition,is_rain,congestion_score,risk_level,is_synthetic
194993,2026-04-02T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4231,1489,38.0,67,0.0,18.1,Hot Summer Spell,0,55.1,MODERATE,1
194994,2026-04-02T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5105,1358,37.6,64,0.0,21.1,Coastal Sea Breeze,0,58.7,MODERATE,1
194995,2026-04-02T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6100,1423,37.6,57,0.0,23.4,Coastal Sea Breeze,0,66.7,HIGH,1
194996,2026-04-02T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,10924,1801,37.0,62,0.0,23.7,Coastal Sea Breeze,0,98.5,CRITICAL,1
194997,2026-04-02T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,17678,2603,36.3,68,0.0,25.6,Coastal Sea Breeze,0,98.5,CRITICAL,1
194998,2026-04-02T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,15013,2652,35.4,66,0.0,22.5,Hot Summer Spell,0,98.5,CRITICAL,1
194999,2026-04-02T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,12888,2317,35.6,74,0.0,21.6,Hot Summer Spell,0,98.5,CRITICAL,1
195000,2026-04-02T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,9940,2116,33.5,75,0.0,20.9,Sunny & Warm,0,91.1,CRITICAL,1
195001,2026-04-02T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6061,1000,30.8,81,0.0,20.6,Sunny & Warm,0,70.7,HIGH,1
195002,2026-04-02T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2623,1032,31.2,84,0.0,16.6,Sunny & Warm,0,48.2,MODERATE,1
195003,2026-04-02T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,768,691,28.8,89,0.0,8.7,Sunny & Warm,0,25.5,LOW,1
195004,2026-04-03T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,450,405,30.0,90,0.0,14.3,Humid / Overcast,0,15.0,LOW,1
195005,2026-04-03T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,574,516,27.9,91,0.0,7.4,Humid / Overcast,0,19.1,LOW,1
195006,2026-04-03T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,543,488,27.5,91,0.0,6.0,Humid / Overcast,0,18.0,LOW,1
195007,2026-04-03T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,641,576,28.7,87,0.0,4.0,Humid / Overcast,0,21.3,LOW,1
195008,2026-04-03T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,711,639,29.4,94,0.0,4.0,Humid / Overcast,0,23.6,LOW,1
195009,2026-04-03T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1159,1043,28.8,82,0.0,6.4,Humid / Overcast,0,38.5,MODERATE,1
195010,2026-04-03T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3325,1145,30.3,90,0.0,6.2,Humid / Overcast,0,56.3,MODERATE,1
195011,2026-04-03T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,7079,1079,31.0,83,0.0,4.0,Sunny & Warm,0,80.0,CRITICAL,1
195012,2026-04-03T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8143,2221,34.3,91,0.0,4.5,Sunny & Warm,0,80.0,CRITICAL,1
195013,2026-04-03T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10623,2450,34.4,67,0.0,10.5,Sunny & Warm,0,98.5,CRITICAL,1
195014,2026-04-03T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,9212,2984,36.1,76,0.0,6.2,Hot Summer Spell,0,95.7,CRITICAL,1
195015,2026-04-03T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6744,1703,36.0,61,0.0,13.6,Hot Summer Spell,0,76.0,HIGH,1
195016,2026-04-03T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4481,1758,37.3,65,0.0,12.1,Hot Summer Spell,0,61.5,HIGH,1
195017,2026-04-03T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4385,1535,37.4,67,0.0,15.7,Hot Summer Spell,0,56.9,MODERATE,1
195018,2026-04-03T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5002,1583,37.5,61,0.0,20.5,Coastal Sea Breeze,0,62.0,HIGH,1
195019,2026-04-03T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6048,1683,38.3,65,0.0,24.4,Coastal Sea Breeze,0,70.9,HIGH,1
195020,2026-04-03T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,11124,1618,34.3,59,0.0,29.9,Coastal Sea Breeze,0,98.5,CRITICAL,1
195021,2026-04-03T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,13461,2490,36.6,73,0.0,22.6,Coastal Sea Breeze,0,98.5,CRITICAL,1
195022,2026-04-03T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14924,2798,33.8,67,0.0,23.1,Sunny & Warm,0,98.5,CRITICAL,1
195023,2026-04-03T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,13827,3049,35.2,67,0.0,24.1,Hot Summer Spell,0,98.5,CRITICAL,1
195024,2026-04-03T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10194,2700,33.6,70,0.0,18.7,Sunny & Warm,0,98.5,CRITICAL,1
195025,2026-04-03T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,9199,931,31.0,77,0.0,21.7,Sunny & Warm,0,90.1,CRITICAL,1
195026,2026-04-03T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2547,867,30.5,83,0.0,18.8,Sunny & Warm,0,42.8,MODERATE,1
195027,2026-04-03T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,802,721,28.8,87,0.0,16.8,Sunny & Warm,0,26.6,LOW,1
195028,2026-04-04T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,535,481,29.9,93,0.0,14.9,Humid / Overcast,0,17.8,LOW,1
195029,2026-04-04T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,524,471,28.5,90,0.0,7.3,Humid / Overcast,0,17.4,LOW,1
195030,2026-04-04T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,516,464,28.3,90,0.0,6.7,Humid / Overcast,0,17.1,LOW,1
195031,2026-04-04T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,525,472,26.1,93,0.0,6.4,Humid / Overcast,0,17.4,LOW,1
195032,2026-04-04T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,559,503,30.1,95,0.0,6.7,Humid / Overcast,0,18.6,LOW,1
195033,2026-04-04T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,879,791,28.8,90,0.0,7.6,Humid / Overcast,0,29.2,LOW,1
195034,2026-04-04T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1999,933,30.5,84,0.0,4.0,Humid / Overcast,0,41.0,MODERATE,1
195035,2026-04-04T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2635,795,33.0,79,0.0,6.2,Sunny & Warm,0,41.3,MODERATE,1
195036,2026-04-04T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3394,1046,32.9,85,0.0,8.9,Sunny & Warm,0,53.8,MODERATE,1
195037,2026-04-04T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,4825,931,33.1,71,0.0,10.2,Sunny & Warm,0,60.2,HIGH,1
195038,2026-04-04T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,5557,873,35.4,69,0.0,5.3,Hot Summer Spell,0,63.5,HIGH,1
195039,2026-04-04T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,7399,1913,35.1,65,0.0,11.9,Hot Summer Spell,0,84.2,CRITICAL,1
195040,2026-04-04T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6777,1376,37.5,68,0.0,13.3,Hot Summer Spell,0,70.5,HIGH,1
195041,2026-04-04T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,8695,1788,35.9,60,0.0,21.8,Hot Summer Spell,0,90.8,CRITICAL,1
195042,2026-04-04T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,7599,1461,38.2,69,0.0,18.7,Coastal Sea Breeze,0,77.6,HIGH,1
195043,2026-04-04T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,13024,1476,36.9,65,0.0,20.9,Coastal Sea Breeze,0,98.5,CRITICAL,1
195044,2026-04-04T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,14371,2085,37.2,63,0.0,24.1,Coastal Sea Breeze,0,98.5,CRITICAL,1
195045,2026-04-04T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,16218,2251,35.8,69,0.0,25.9,Coastal Sea Breeze,0,98.5,CRITICAL,1
195046,2026-04-04T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,17373,2258,36.7,71,0.0,21.0,Hot Summer Spell,0,98.5,CRITICAL,1
195047,2026-04-04T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,14424,2522,33.5,77,0.0,21.3,Sunny & Warm,0,98.5,CRITICAL,1
195048,2026-04-04T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,13528,2554,31.7,72,0.0,19.3,Sunny & Warm,0,98.5,CRITICAL,1
195049,2026-04-04T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,9801,2522,30.3,73,0.0,17.1,Sunny & Warm,0,98.5,CRITICAL,1
195050,2026-04-04T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,7119,1136,28.3,89,0.0,11.9,Sunny & Warm,0,81.9,CRITICAL,1
195051,2026-04-04T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2706,973,30.9,87,0.0,15.2,Sunny & Warm,0,47.0,MODERATE,1
195052,2026-04-05T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,513,461,28.7,90,8.54,9.3,Monsoon Downpour,1,27.0,LOW,1
195053,2026-04-05T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,443,398,28.0,89,11.14,10.9,Monsoon Downpour,1,24.7,LOW,1
195054,2026-04-05T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,486,437,30.0,83,10.1,15.0,Monsoon Downpour,1,26.1,LOW,1
195055,2026-04-05T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,544,489,29.5,88,0.0,8.5,Humid / Overcast,0,18.1,LOW,1
195056,2026-04-05T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,559,503,27.0,91,0.0,5.8,Humid / Overcast,0,18.6,LOW,1
195057,2026-04-05T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,915,823,30.0,89,0.0,5.2,Humid / Overcast,0,30.4,LOW,1
195058,2026-04-05T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2470,798,30.4,76,2.43,7.8,Thunderstorm / Rain,1,45.3,MODERATE,1
195059,2026-04-05T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2932,971,31.0,79,3.79,10.0,Thunderstorm / Rain,1,53.5,MODERATE,1
195060,2026-04-05T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,4148,785,30.1,73,2.66,11.5,Thunderstorm / Rain,1,56.3,MODERATE,1
195061,2026-04-05T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,5806,827,36.0,78,2.74,10.6,Thunderstorm / Rain,1,68.9,HIGH,1
195062,2026-04-05T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6246,950,35.7,72,0.0,11.6,Hot Summer Spell,0,70.5,HIGH,1
195063,2026-04-05T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6878,1664,38.0,68,0.0,12.0,Hot Summer Spell,0,76.2,HIGH,1
195064,2026-04-05T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,8137,1652,36.1,62,0.0,15.1,Hot Summer Spell,0,84.6,CRITICAL,1
195065,2026-04-05T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6408,1303,37.2,60,0.0,24.6,Hot Summer Spell,0,66.7,HIGH,1
195066,2026-04-05T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,7323,1593,38.7,61,0.0,15.1,Hot Summer Spell,0,78.0,HIGH,1
195067,2026-04-05T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,12084,1766,36.7,56,0.0,21.5,Coastal Sea Breeze,0,98.5,CRITICAL,1
195068,2026-04-05T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,14299,2279,38.2,66,0.0,23.3,Coastal Sea Breeze,0,98.5,CRITICAL,1
195069,2026-04-05T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,12589,2384,36.6,68,5.82,17.9,Thunderstorm / Rain,1,98.5,CRITICAL,1
195070,2026-04-05T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,13730,1846,35.4,69,4.6,21.5,Thunderstorm / Rain,1,98.5,CRITICAL,1
195071,2026-04-05T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,15355,2016,34.2,82,4.07,22.7,Thunderstorm / Rain,1,98.5,CRITICAL,1
195072,2026-04-05T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,12391,2276,31.7,80,6.4,21.4,Monsoon Downpour,1,98.5,CRITICAL,1
195073,2026-04-05T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,14,10299,1951,33.1,77,4.62,19.0,Thunderstorm / Rain,1,98.5,CRITICAL,1
195074,2026-04-05T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6660,1074,31.6,90,0.0,15.9,Sunny & Warm,0,76.9,HIGH,1
195075,2026-04-05T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2580,803,30.6,81,0.0,15.1,Sunny & Warm,0,41.2,MODERATE,1
195076,2026-04-06T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,491,441,29.4,89,0.0,11.9,Humid / Overcast,0,16.3,LOW,1
195077,2026-04-06T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,535,481,28.1,87,0.0,7.8,Humid / Overcast,0,17.8,LOW,1
195078,2026-04-06T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,579,521,29.1,94,0.0,4.8,Humid / Overcast,0,19.2,LOW,1
195079,2026-04-06T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,640,576,29.0,90,0.0,5.6,Humid / Overcast,0,21.3,LOW,1
195080,2026-04-06T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,698,628,29.7,87,0.0,5.5,Humid / Overcast,0,23.2,LOW,1
195081,2026-04-06T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1087,834,30.0,83,0.0,4.0,Humid / Overcast,0,31.9,LOW,1
195082,2026-04-06T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3084,929,30.7,93,0.0,4.0,Humid / Overcast,0,48.3,MODERATE,1
195083,2026-04-06T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6743,1102,32.4,78,0.0,4.0,Sunny & Warm,0,78.3,HIGH,1
195084,2026-04-06T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8733,2617,33.6,68,0.0,7.9,Sunny & Warm,0,88.4,CRITICAL,1
195085,2026-04-06T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10241,2967,34.3,66,0.0,7.6,Sunny & Warm,0,98.5,CRITICAL,1
195086,2026-04-06T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8517,2583,36.6,73,0.0,11.3,Hot Summer Spell,0,86.5,CRITICAL,1
195087,2026-04-06T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6722,1813,35.3,65,0.0,13.2,Hot Summer Spell,0,77.8,HIGH,1
195088,2026-04-06T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4548,1590,37.2,68,0.0,11.0,Hot Summer Spell,0,59.0,MODERATE,1
195089,2026-04-06T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4338,1594,38.7,66,0.0,22.5,Hot Summer Spell,0,57.7,MODERATE,1
195090,2026-04-06T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6130,1505,36.5,66,0.0,17.6,Hot Summer Spell,0,68.3,HIGH,1
195091,2026-04-06T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5321,1429,38.7,64,8.58,19.6,Monsoon Downpour,1,71.5,HIGH,1
195092,2026-04-06T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,7906,1864,36.7,67,9.55,20.8,Monsoon Downpour,1,96.8,CRITICAL,1
195093,2026-04-06T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,12125,2223,34.5,70,0.0,22.3,Coastal Sea Breeze,0,98.5,CRITICAL,1
195094,2026-04-06T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14836,2663,33.9,69,0.0,22.3,Sunny & Warm,0,98.5,CRITICAL,1
195095,2026-04-06T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14325,2234,34.5,70,0.0,24.9,Sunny & Warm,0,98.5,CRITICAL,1
195096,2026-04-06T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10092,2792,31.8,77,0.0,16.8,Sunny & Warm,0,98.5,CRITICAL,1
195097,2026-04-06T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,5846,1023,30.8,81,0.0,13.6,Sunny & Warm,0,69.9,HIGH,1
195098,2026-04-06T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2605,796,32.5,89,0.0,14.4,Sunny & Warm,0,41.1,MODERATE,1
195099,2026-04-06T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,719,647,29.4,85,0.0,15.3,Sunny & Warm,0,23.9,LOW,1
195100,2026-04-07T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,746,671,30.5,90,0.0,9.4,Humid / Overcast,0,24.8,LOW,1
195101,2026-04-07T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,537,483,27.2,96,0.0,12.1,Humid / Overcast,0,17.8,LOW,1
195102,2026-04-07T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,537,483,28.8,91,13.36,5.8,Monsoon Downpour,1,27.8,LOW,1
195103,2026-04-07T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,643,578,29.0,90,9.21,4.0,Monsoon Downpour,1,31.3,LOW,1
195104,2026-04-07T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,720,648,28.9,90,7.67,4.0,Monsoon Downpour,1,33.9,LOW,1
195105,2026-04-07T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1086,971,28.6,81,13.21,4.3,Monsoon Downpour,1,45.9,MODERATE,1
195106,2026-04-07T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3777,783,30.9,89,11.91,4.0,Monsoon Downpour,1,58.7,MODERATE,1
195107,2026-04-07T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,8438,848,31.0,88,11.08,6.4,Monsoon Downpour,1,92.5,CRITICAL,1
195108,2026-04-07T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8053,2984,31.8,83,0.0,9.9,Sunny & Warm,0,87.8,CRITICAL,1
195109,2026-04-07T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,9908,2804,35.4,74,0.0,9.4,Hot Summer Spell,0,98.5,CRITICAL,1
195110,2026-04-07T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8180,3049,34.9,69,0.0,13.5,Sunny & Warm,0,89.4,CRITICAL,1
195111,2026-04-07T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,6708,1527,36.0,68,0.0,16.4,Hot Summer Spell,0,72.6,HIGH,1
195112,2026-04-07T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5219,1786,36.4,62,0.0,19.5,Hot Summer Spell,0,67.0,HIGH,1
195113,2026-04-07T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,3880,1541,37.5,66,0.0,18.1,Hot Summer Spell,0,53.6,MODERATE,1
195114,2026-04-07T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4676,1757,37.1,67,0.0,18.3,Coastal Sea Breeze,0,62.8,HIGH,1
195115,2026-04-07T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5819,1436,38.8,63,0.0,19.5,Coastal Sea Breeze,0,65.0,HIGH,1
195116,2026-04-07T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,10674,1426,35.9,57,0.0,24.1,Coastal Sea Breeze,0,97.9,CRITICAL,1
195117,2026-04-07T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,11684,2999,37.4,62,0.0,19.5,Coastal Sea Breeze,0,98.5,CRITICAL,1
195118,2026-04-07T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14063,2122,35.5,69,0.0,22.0,Hot Summer Spell,0,98.5,CRITICAL,1
195119,2026-04-07T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14397,2411,34.5,72,0.0,24.5,Sunny & Warm,0,98.5,CRITICAL,1
195120,2026-04-07T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10025,3050,33.4,75,0.0,25.7,Sunny & Warm,0,98.5,CRITICAL,1
195121,2026-04-07T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6159,807,30.3,86,0.0,18.0,Sunny & Warm,0,65.7,HIGH,1
195122,2026-04-07T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2541,1061,31.2,87,0.0,22.6,Sunny & Warm,0,48.5,MODERATE,1
195123,2026-04-07T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,773,695,28.8,90,0.0,13.4,Sunny & Warm,0,25.7,LOW,1
195124,2026-04-08T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,492,442,28.9,93,0.0,10.7,Humid / Overcast,0,16.3,LOW,1
195125,2026-04-08T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,551,495,29.0,94,0.0,12.8,Humid / Overcast,0,18.3,LOW,1
195126,2026-04-08T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,548,493,30.4,88,0.0,4.1,Humid / Overcast,0,18.2,LOW,1
195127,2026-04-08T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,665,598,28.7,96,0.0,4.0,Humid / Overcast,0,22.1,LOW,1
195128,2026-04-08T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,664,597,28.4,93,0.0,5.3,Humid / Overcast,0,22.0,LOW,1
195129,2026-04-08T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1198,852,33.0,86,0.0,8.3,Humid / Overcast,0,33.2,LOW,1
195130,2026-04-08T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3119,874,30.9,83,0.0,4.1,Humid / Overcast,0,46.9,MODERATE,1
195131,2026-04-08T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6648,964,31.2,85,0.0,9.6,Sunny & Warm,0,73.6,HIGH,1
195132,2026-04-08T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8410,2662,34.6,80,0.0,7.8,Sunny & Warm,0,86.7,CRITICAL,1
195133,2026-04-08T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,10399,2592,32.5,66,0.0,12.7,Sunny & Warm,0,98.5,CRITICAL,1
195134,2026-04-08T10:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8989,2485,35.8,72,0.0,14.9,Hot Summer Spell,0,88.7,CRITICAL,1
195135,2026-04-08T11:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,7012,1692,35.2,67,0.0,17.5,Hot Summer Spell,0,77.6,HIGH,1
195136,2026-04-08T12:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,5146,1519,36.2,73,0.0,17.0,Hot Summer Spell,0,61.8,HIGH,1
195137,2026-04-08T13:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4137,1369,39.6,66,0.0,20.4,Hot Summer Spell,0,52.3,MODERATE,1
195138,2026-04-08T14:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,4885,1546,39.3,61,0.0,22.0,Coastal Sea Breeze,0,60.5,HIGH,1
195139,2026-04-08T15:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,8670,1759,36.5,66,0.0,21.3,Coastal Sea Breeze,0,90.1,CRITICAL,1
195140,2026-04-08T16:00:00,MAA_AIRPORT_MEENAMBAKKAM,10,16178,1386,38.2,59,0.0,21.3,Coastal Sea Breeze,0,98.5,CRITICAL,1
195141,2026-04-08T17:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,12492,2643,35.6,63,0.0,23.0,Coastal Sea Breeze,0,98.5,CRITICAL,1
195142,2026-04-08T18:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,14649,2929,34.6,72,0.0,21.1,Sunny & Warm,0,98.5,CRITICAL,1
195143,2026-04-08T19:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,13924,2109,33.7,74,0.0,25.6,Sunny & Warm,0,98.5,CRITICAL,1
195144,2026-04-08T20:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,9545,2400,33.6,79,0.0,19.4,Sunny & Warm,0,91.5,CRITICAL,1
195145,2026-04-08T21:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6364,786,32.7,75,0.0,18.6,Sunny & Warm,0,66.5,HIGH,1
195146,2026-04-08T22:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,2596,933,30.2,81,0.0,17.5,Sunny & Warm,0,45.1,MODERATE,1
195147,2026-04-08T23:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,788,709,29.8,94,0.0,18.3,Sunny & Warm,0,26.2,LOW,1
195148,2026-04-09T00:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,468,421,29.1,87,0.0,12.9,Humid / Overcast,0,15.5,LOW,1
195149,2026-04-09T01:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,465,418,28.8,88,6.09,9.1,Monsoon Downpour,1,25.4,LOW,1
195150,2026-04-09T02:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,558,502,26.6,85,9.54,4.0,Monsoon Downpour,1,28.5,LOW,1
195151,2026-04-09T03:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,642,577,30.4,90,6.03,4.0,Monsoon Downpour,1,31.3,LOW,1
195152,2026-04-09T04:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,658,592,28.9,95,9.52,7.3,Monsoon Downpour,1,31.9,LOW,1
195153,2026-04-09T05:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,1123,837,29.0,89,0.0,4.0,Humid / Overcast,0,32.2,LOW,1
195154,2026-04-09T06:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,3203,1031,31.5,75,0.0,4.0,Sunny & Warm,0,52.1,MODERATE,1
195155,2026-04-09T07:00:00,MAA_AIRPORT_MEENAMBAKKAM,6,6605,783,32.3,83,0.0,6.3,Sunny & Warm,0,68.0,HIGH,1
195156,2026-04-09T08:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,8225,2525,33.6,78,0.0,7.0,Sunny & Warm,0,83.9,CRITICAL,1
195157,2026-04-09T09:00:00,MAA_AIRPORT_MEENAMBAKKAM,16,11025,2629,35.7,72,0.0,10.7,Hot Summer Spell,0,98.5,CRITICAL,1
