trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_15_5557,15:14:00,15:15:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_15_5558,15:13:00,15:14:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5559,15:43:00,15:44:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5560,15:28:00,15:29:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5561,15:08:00,15:09:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5562,15:48:00,15:49:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5563,15:51:00,15:52:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5564,15:56:00,15:57:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5565,15:53:00,15:54:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5566,15:08:00,15:09:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5567,15:34:00,15:35:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5568,15:12:00,15:13:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5569,15:50:00,15:51:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5570,15:22:00,15:23:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5571,15:07:00,15:08:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5572,15:57:00,15:58:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5573,15:38:00,15:39:00,MTC_MRN01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5574,15:59:00,15:00:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5575,15:03:00,15:04:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5576,15:32:00,15:33:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5577,15:06:00,15:07:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5578,15:58:00,15:59:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_15_5579,15:17:00,15:18:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_15_5580,15:34:00,15:35:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_15_5581,15:13:00,15:14:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_15_5582,15:55:00,15:56:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_15_5583,15:26:00,15:27:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5584,15:48:00,15:49:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5585,15:22:00,15:23:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5586,15:02:00,15:03:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5587,15:59:00,15:00:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5588,15:55:00,15:56:00,MAM01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5589,15:57:00,15:58:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5590,15:10:00,15:11:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5591,15:11:00,15:12:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5592,15:42:00,15:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5593,15:07:00,15:08:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5594,15:30:00,15:31:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5595,15:42:00,15:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5596,15:32:00,15:33:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5597,15:26:00,15:27:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5598,15:50:00,15:51:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5599,15:44:00,15:45:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5600,15:59:00,15:00:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5601,15:07:00,15:08:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5602,15:07:00,15:08:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5603,15:19:00,15:20:00,MTC_MYL01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5604,15:40:00,15:41:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5605,15:05:00,15:06:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5606,15:47:00,15:48:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5607,15:21:00,15:22:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5608,15:56:00,15:57:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5609,15:36:00,15:37:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5610,15:58:00,15:59:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5611,15:46:00,15:47:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5612,15:05:00,15:06:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5613,15:45:00,15:46:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5614,15:41:00,15:42:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5615,15:08:00,15:09:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5616,15:17:00,15:18:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5617,15:35:00,15:36:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5618,15:33:00,15:34:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5619,15:49:00,15:50:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5620,15:17:00,15:18:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5621,15:00:00,15:01:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5622,15:52:00,15:53:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_15_5623,15:55:00,15:56:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5624,15:26:00,15:27:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5625,15:03:00,15:04:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5626,15:47:00,15:48:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5627,15:47:00,15:48:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5628,15:57:00,15:58:00,MTC_BNG01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5629,15:30:00,15:31:00,GDY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5630,15:10:00,15:11:00,GDY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5631,15:30:00,15:31:00,GDY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5632,15:58:00,15:59:00,GDY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5633,15:57:00,15:58:00,GDY01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5634,15:18:00,15:19:00,GDY01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5635,15:51:00,15:52:00,GDY01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5636,15:56:00,15:57:00,GDY01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5637,15:22:00,15:23:00,GDY01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5638,15:43:00,15:44:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5639,15:14:00,15:15:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5640,15:46:00,15:47:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5641,15:07:00,15:08:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5642,15:54:00,15:55:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5643,15:48:00,15:49:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5644,15:14:00,15:15:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5645,15:09:00,15:10:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5646,15:23:00,15:24:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5647,15:31:00,15:32:00,GDY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5648,15:08:00,15:09:00,GDY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5649,15:51:00,15:52:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5650,15:47:00,15:48:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5651,15:08:00,15:09:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5652,15:56:00,15:57:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5653,15:37:00,15:38:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5654,15:49:00,15:50:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5655,15:37:00,15:38:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5656,15:56:00,15:57:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5657,15:35:00,15:36:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_15_5658,15:43:00,15:44:00,CMRL_AIR01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5659,15:55:00,15:56:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5660,15:10:00,15:11:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5661,15:49:00,15:50:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5662,15:33:00,15:34:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_15_5663,15:57:00,15:58:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5664,15:41:00,15:42:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5665,15:47:00,15:48:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5666,15:31:00,15:32:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5667,15:25:00,15:26:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5668,15:57:00,15:58:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5669,15:39:00,15:40:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5670,15:23:00,15:24:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5671,15:39:00,15:40:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5672,15:25:00,15:26:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5673,15:01:00,15:02:00,CMRL_ALN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5674,15:37:00,15:38:00,MTC_STH01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5675,15:56:00,15:57:00,MTC_STH01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5676,15:59:00,15:00:00,MTC_STH01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5677,15:10:00,15:11:00,MTC_STH01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_15_5678,15:02:00,15:03:00,MTC_STH01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5679,15:23:00,15:24:00,MTC_STH01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5680,15:55:00,15:56:00,MTC_STH01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5681,15:32:00,15:33:00,MTC_STH01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5682,15:47:00,15:48:00,MTC_STH01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5683,15:53:00,15:54:00,MTC_STH01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5684,15:15:00,15:16:00,CMBT01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5685,15:25:00,15:26:00,CMBT01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5686,15:00:00,15:01:00,CMBT01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5687,15:46:00,15:47:00,CMBT01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_15_5688,15:50:00,15:51:00,CMBT01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5689,15:35:00,15:36:00,CMBT01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5690,15:20:00,15:21:00,CMBT01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5691,15:40:00,15:41:00,CMBT01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5692,15:14:00,15:15:00,CMBT01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5693,15:25:00,15:26:00,CMBT01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5694,15:01:00,15:02:00,VLCY01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5695,15:52:00,15:53:00,VLCY01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5696,15:41:00,15:42:00,VLCY01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5697,15:10:00,15:11:00,VLCY01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_15_5698,15:09:00,15:10:00,VLCY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5699,15:17:00,15:18:00,VLCY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5700,15:55:00,15:56:00,VLCY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5701,15:00:00,15:01:00,VLCY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5702,15:16:00,15:17:00,VLCY01,1
TRIP_SAT_SERVICE_MTC_TRUNK_570_15_5703,15:14:00,15:15:00,VLCY01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5704,16:52:00,16:53:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5705,16:07:00,16:08:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5706,16:38:00,16:39:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5707,16:25:00,16:26:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5708,16:45:00,16:46:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5709,16:46:00,16:47:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_BLUE_LINE_16_5710,16:39:00,16:40:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5711,16:15:00,16:16:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5712,16:56:00,16:57:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5713,16:00:00,16:01:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5714,16:03:00,16:04:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5715,16:01:00,16:02:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5716,16:51:00,16:52:00,MAS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5717,16:56:00,16:57:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5718,16:24:00,16:25:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5719,16:08:00,16:09:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5720,16:29:00,16:30:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5721,16:20:00,16:21:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5722,16:47:00,16:48:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5723,16:19:00,16:20:00,MAS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_NORTH_WEST_16_5724,16:18:00,16:19:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5725,16:07:00,16:08:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5726,16:54:00,16:55:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5727,16:38:00,16:39:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5728,16:56:00,16:57:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5729,16:13:00,16:14:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5730,16:47:00,16:48:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5731,16:37:00,16:38:00,MAS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5732,16:26:00,16:27:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5733,16:57:00,16:58:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5734,16:31:00,16:32:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5735,16:09:00,16:10:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5736,16:59:00,16:00:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5737,16:02:00,16:03:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5738,16:54:00,16:55:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5739,16:23:00,16:24:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5740,16:07:00,16:08:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5741,16:59:00,16:00:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5742,16:31:00,16:32:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5743,16:25:00,16:26:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5744,16:26:00,16:27:00,MTC_MRN01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5745,16:23:00,16:24:00,MTC_MRN01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5746,16:45:00,16:46:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5747,16:28:00,16:29:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5748,16:09:00,16:10:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5749,16:47:00,16:48:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5750,16:14:00,16:15:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5751,16:34:00,16:35:00,MAM01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5752,16:45:00,16:46:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5753,16:06:00,16:07:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5754,16:37:00,16:38:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5755,16:46:00,16:47:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5756,16:17:00,16:18:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5757,16:09:00,16:10:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5758,16:49:00,16:50:00,MAM01,1
TRIP_SAT_SERVICE_MTC_FEEDER_11G_16_5759,16:27:00,16:28:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5760,16:53:00,16:54:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5761,16:22:00,16:23:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5762,16:32:00,16:33:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5763,16:56:00,16:57:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5764,16:46:00,16:47:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5765,16:18:00,16:19:00,MAM01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5766,16:54:00,16:55:00,MAM01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5767,16:42:00,16:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5768,16:42:00,16:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5769,16:18:00,16:19:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5770,16:14:00,16:15:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5771,16:51:00,16:52:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5772,16:31:00,16:32:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MRTS_BEACH_VELACHERY_16_5773,16:26:00,16:27:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5774,16:18:00,16:19:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5775,16:51:00,16:52:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5776,16:07:00,16:08:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5777,16:52:00,16:53:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5778,16:42:00,16:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5779,16:16:00,16:17:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5780,16:46:00,16:47:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5781,16:38:00,16:39:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5782,16:07:00,16:08:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5783,16:34:00,16:35:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5784,16:58:00,16:59:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5785,16:42:00,16:43:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5786,16:52:00,16:53:00,MTC_MYL01,1
TRIP_SAT_SERVICE_MTC_TRUNK_21G_16_5787,16:57:00,16:58:00,MTC_MYL01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5788,16:58:00,16:59:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5789,16:00:00,16:01:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5790,16:23:00,16:24:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5791,16:58:00,16:59:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5792,16:49:00,16:50:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5793,16:41:00,16:42:00,MS01,1
TRIP_SAT_SERVICE_SR_SUBURBAN_SOUTH_16_5794,16:02:00,16:03:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5795,16:55:00,16:56:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5796,16:38:00,16:39:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5797,16:21:00,16:22:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5798,16:04:00,16:05:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5799,16:35:00,16:36:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5800,16:39:00,16:40:00,MS01,1
TRIP_SAT_SERVICE_CMRL_GREEN_LINE_16_5801,16:33:00,16:34:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5802,16:51:00,16:52:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5803,16:18:00,16:19:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5804,16:50:00,16:51:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5805,16:01:00,16:02:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5806,16:59:00,16:00:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5807,16:24:00,16:25:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5808,16:56:00,16:57:00,MS01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5809,16:45:00,16:46:00,MTC_BNG01,1
TRIP_SAT_SERVICE_MTC_TRUNK_29C_16_5810,16:06:00,16:07:00,MTC_BNG01,1
