route_id,service_id,trip_id,trip_headsign,direction_id
MUNI_METRO_N,SAT_SERVICE,T_3289,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3290,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3291,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3292,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3293,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3294,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3295,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SAT_SERVICE,T_3296,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3297,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3298,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3299,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3300,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3301,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3302,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3303,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3304,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3305,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3306,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3307,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3308,Inbound / Outbound MUNI_METRO_N,0
MUNI_T_CENTRAL,SAT_SERVICE,T_3309,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3310,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3311,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3312,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3313,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3314,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3315,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3316,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3317,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3318,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3319,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3320,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3321,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_K_T,SAT_SERVICE,T_3322,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3323,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3324,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3325,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SAT_SERVICE,T_3326,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SAT_SERVICE,T_3327,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SAT_SERVICE,T_3328,Inbound / Outbound MUNI_METRO_N,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3329,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3330,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3331,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3332,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3333,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3334,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3335,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3336,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3337,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3338,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3339,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3340,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3341,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3342,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3343,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SAT_SERVICE,T_3344,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3345,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3346,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3347,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3348,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3349,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3350,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3351,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3352,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_K_T,SAT_SERVICE,T_3353,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3354,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3355,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3356,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3357,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3358,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3359,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3360,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3361,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3362,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3363,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3364,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3365,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3366,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3367,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3368,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3369,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3370,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SAT_SERVICE,T_3371,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3372,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3373,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3374,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3375,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3376,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3377,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3378,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3379,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3380,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3381,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3382,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3383,Inbound / Outbound MUNI_METRO_N,0
MUNI_T_CENTRAL,SAT_SERVICE,T_3384,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3385,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3386,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3387,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3388,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3389,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3390,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3391,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3392,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3393,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3394,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3395,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3396,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_K_T,SAT_SERVICE,T_3397,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3398,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3399,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3400,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SAT_SERVICE,T_3401,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SAT_SERVICE,T_3402,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SAT_SERVICE,T_3403,Inbound / Outbound MUNI_METRO_N,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3404,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3405,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3406,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3407,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3408,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3409,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3410,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3411,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3412,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3413,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3414,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3415,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3416,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3417,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3418,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SAT_SERVICE,T_3419,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3420,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3421,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3422,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3423,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3424,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3425,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3426,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3427,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_K_T,SAT_SERVICE,T_3428,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3429,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3430,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3431,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3432,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3433,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3434,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3435,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3436,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3437,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3438,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3439,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3440,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3441,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3442,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3443,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3444,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3445,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SAT_SERVICE,T_3446,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3447,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3448,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3449,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3450,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3451,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3452,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3453,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3454,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3455,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3456,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3457,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3458,Inbound / Outbound MUNI_METRO_N,0
MUNI_T_CENTRAL,SAT_SERVICE,T_3459,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3460,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3461,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3462,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3463,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3464,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3465,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3466,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3467,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3468,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3469,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3470,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3471,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_K_T,SAT_SERVICE,T_3472,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3473,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3474,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3475,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SAT_SERVICE,T_3476,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SAT_SERVICE,T_3477,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SAT_SERVICE,T_3478,Inbound / Outbound MUNI_METRO_N,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3479,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3480,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3481,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3482,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3483,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3484,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3485,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3486,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3487,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3488,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3489,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3490,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3491,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3492,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_F_MARKET,SAT_SERVICE,T_3493,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SAT_SERVICE,T_3494,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3495,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3496,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3497,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3498,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3499,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SAT_SERVICE,T_3500,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SAT_SERVICE,T_3501,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3502,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_K_T,SAT_SERVICE,T_3503,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3504,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3505,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3506,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3507,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3508,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3509,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SAT_SERVICE,T_3510,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SAT_SERVICE,T_3511,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3512,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3513,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3514,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3515,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3516,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3517,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3518,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SAT_SERVICE,T_3519,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SAT_SERVICE,T_3520,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SAT_SERVICE,T_3521,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3522,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3523,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3524,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3525,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3526,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3527,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3528,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3529,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3530,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3531,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SAT_SERVICE,T_3532,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SAT_SERVICE,T_3533,Inbound / Outbound MUNI_METRO_N,0
MUNI_T_CENTRAL,SAT_SERVICE,T_3534,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3535,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3536,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3537,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3538,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3539,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3540,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3541,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3542,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3543,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3544,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3545,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SAT_SERVICE,T_3546,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_K_T,SAT_SERVICE,T_3547,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SAT_SERVICE,T_3548,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3549,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3550,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SAT_SERVICE,T_3551,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SAT_SERVICE,T_3552,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SAT_SERVICE,T_3553,Inbound / Outbound MUNI_METRO_N,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3554,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3555,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3556,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3557,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SAT_SERVICE,T_3558,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SAT_SERVICE,T_3559,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SAT_SERVICE,T_3560,Inbound / Outbound MUNI_CABLE_CAR_PH,0
